address,latitude,longitude
56 NOE ST,37.768132945743,-122.433544379625
44 NOE ST,37.768351771899,-122.433565001959
30 NOE ST,37.768607069081,-122.433589061348
80 NOE ST,37.767695293431,-122.433503134959
74 NOE ST,37.767804706509,-122.433513446125
810 DOLORES ST,37.755372333929,-122.425641288611
820 DOLORES ST,37.755507626869,-122.425653749786
2366 19TH AVE,37.743686520706,-122.475555025122
90 NOE ST,37.767512938302,-122.433485949681
890 DOLORES ST,37.756454677447,-122.425740978013
2356 19TH AVE,37.743865902789,-122.475567838107
902 DOLORES ST,37.753494755932,-122.425464831639
864 DOLORES ST,37.756102915804,-122.425708578958
1880 PINE ST,37.788890376183,-122.426724080664
116 DOLORES ST,,
140 DOLORES ST,,
750 SUTTER ST,37.788742327333,-122.412858787789
904 DOLORES ST,37.753509066178,-122.4254663672
1020 DOLORES ST,37.75219013816,-122.425342266788
3595 BALBOA ST,37.775661481303,-122.49720300428
776 SUTTER ST,37.788701215621,-122.413195390114
200 RANDOLPH ST,37.714353630964,-122.464473122807
505 ELLIS ST,37.784580017227,-122.414593278922
90 NORTON ST,37.725375562598,-122.436382118458
114 RANDOLPH ST,37.71435435971,-122.463680090927
756 SUTTER ST,37.788732840015,-122.412936465249
232 RANDOLPH ST,37.714351165169,-122.46471970417
1050 DOLORES ST,37.752642893211,-122.425383293381
1328 HAIGHT ST,37.770421005458,-122.444177190953
3209 BALBOA ST,37.775847607734,-122.493185653665
418 TARAVAL ST,37.743333180164,-122.470491542816
1367 GRANT AVE,37.799375621004,-122.407399656
3337 BALBOA ST,37.775788077323,-122.494512280017
296 DOLORES ST,,
866 SUTTER ST,37.788504283501,-122.414713097188
882 SUTTER ST,37.788477589271,-122.414918309186
1156 DOLORES ST,37.750365284109,-122.425153433216
730 BUSH ST,37.79008237721,-122.409848010536
394 DOLORES ST,37.666141301556,-122.431389564614
2262 PINE ST,37.788079611167,-122.433079326495
1162 DOLORES ST,37.750453388943,-122.425163115055
830 SUTTER ST,37.788592272833,-122.414052647843
3243 BALBOA ST,37.77583412373,-122.493503876699
116 TURK ST,37.783226783061,-122.411092786123
1801 OAKDALE AVE,37.736712382317,-122.394192991642
2266 PINE ST,37.788072805007,-122.433135632037
1 SANTA ROSA AVE,37.725743559441,-122.434079222056
32 SANTA ROSA AVE,37.726113837825,-122.43457538326
970 SUTTER ST,37.788296925514,-122.416337145972
1420 HAIGHT ST,37.770222830152,-122.445725081531
396 DOLORES ST,37.666210299051,-122.431382248378
1508 HAIGHT ST,37.770039193235,-122.447140666953
81 BAY VIEW ST,37.732700588191,-122.394211724989
832 SUTTER ST,37.788574959685,-122.414201273779
30 SANTA ROSA AVE,37.726095695828,-122.434537320651
934 SUTTER ST,37.788366680535,-122.415786448148
1060 SUTTER ST,37.788107433865,-122.417824885292
140 TURK ST,37.783180496581,-122.4114610657
60 SANTA ROSA AVE,37.726367825777,-122.435108259797
2600 PINE ST,37.787370431524,-122.438666459363
1472 DOLORES ST,37.745743230299,-122.424720755693
520 DOLORES ST,,
54 BAY VIEW ST,37.732686708559,-122.393348349607
2420 PINE ST,37.787746051605,-122.435682774961
2512 PINE ST,37.787554498562,-122.437203406179
1328 DOLORES ST,37.748571389875,-122.424993715738
6255 GEARY BLVD,37.779898102553,-122.486382212589
6509 GEARY BLVD,37.779767153975,-122.489154598311
618 RANDOLPH ST,37.714323119467,-122.46820822835
1156 SUTTER ST,37.78782921129,-122.419986476237
452 TURK ST,37.782555408001,-122.41638467061
4096 19TH AVE,37.715058688747,-122.470462650283
71 BAY VIEW ST,37.732529840468,-122.393073336024
1492 DOLORES ST,37.745945134629,-122.424739577258
200 THORNTON AVE,37.730923483076,-122.393704965468
6201 GEARY BLVD,37.779910967069,-122.485871918684
2832 PINE ST,37.786885914988,-122.442490362446
1568 19TH AVE,37.758570883421,-122.476566258433
510 TURK ST,37.782409119548,-122.417576498001
1158 SUTTER ST,37.787820618116,-122.420055034859
594 DOLORES ST,,
2866 PINE ST,37.786820359463,-122.443010531565
236 SILVER AVE,37.729365519758,-122.432658120876
214 SILVER AVE,37.729541454907,-122.433027239616
510 DOLORES ST,,
1500 19TH AVE,37.759784295769,-122.476683496192
48 SILLIMAN ST,37.731163651143,-122.405589569065
2998 PINE ST,37.786542959118,-122.445147627547
540 DOLORES ST,,
550 TURK ST,37.782328572347,-122.418194026858
2966 PINE ST,37.786607364127,-122.444656539103
1634 DOLORES ST,37.743773240095,-122.424524032751
5801 GEARY BLVD,37.780141587542,-122.481578563895
615 TURK ST,37.782076183158,-122.419256033847
1680 FRANKLIN ST,37.789946034855,-122.423859851453
1706 DOLORES ST,37.740496377705,-122.424225686528
3030 PINE ST,37.786477953029,-122.44567590173
542 DOLORES ST,,
1705 GOUGH  ST,37.789078880905,-122.425510805677
1790 DOLORES ST,37.742026280879,-122.424364768447
660 TURK ST,37.782108928604,-122.41993752321
650 TURK ST,37.782126429143,-122.419794185384
2621 OCEAN AVE,37.731824336298,-122.473699379326
227 JUDAH ST,37.762196484353,-122.464355257168
2460 SAN BRUNO AVE,37.730949931489,-122.405044076154
98 RANDALL ST,37.739855430773,-122.425511385119
1300 19TH AVE,37.763509366444,-122.477040015805
603 DELANCEY ST,,
611 TAYLOR ST,37.788035351835,-122.411803219588
2521 OCEAN AVE,37.731368711826,-122.4726822496
379 SANCHEZ ST,37.763121870485,-122.430689450515
1515 GOUGH ST,37.787657334475,-122.425227900058
2537 OCEAN AVE,37.731413895027,-122.472783205786
620 DOLORES ST,,
101 PARKER AVE,37.783967585112,-122.454683572999
710 DOLORES ST,37.757167472409,-122.42581455387
167 PARKER AVE,37.782437961696,-122.4544174023
85 FELTON ST,37.729772853422,-122.405375293344
1441 GOUGH ST,37.786581459248,-122.425009116489
4855 GEARY BLVD,37.780558504497,-122.471279424745
179 PARKER AVE,37.782161436926,-122.454361314765
319 JUDAH ST,37.762154648735,-122.465353090812
698 DELANCEY ST,37.782130059646,-122.389413928664
700 JONES ST,37.787731034193,-122.413292268452
306 SANSOME ST,37.793621401265,-122.401167036441
42 JORDAN AVE,37.785110324696,-122.456826329189
1910 CHESTNUT ST,37.801057210898,-122.434840242346
68 JORDAN AVE,37.784590433372,-122.456788372585
720 LAKE MERCED BLVD,,
1627 OCEAN AVE,37.724467930226,-122.45946054304
2670 SAN BRUNO AVE,37.727982086783,-122.403815136189
1345 OCEAN AVE,37.723921703345,-122.456735759449
666 BUSH ST,37.790273164907,-122.408354299593
52 JORDAN AVE,37.784910366495,-122.456811730495
1031 OCEAN AVE,37.723217422624,-122.453458075337
300 GOETTINGEN ST,37.727985790541,-122.407107124499
1039 OCEAN AVE,37.723231331327,-122.453528883249
195 02ND AVE,,
350 GOETTINGEN ST,37.727430644474,-122.406877552903
810 LAKE MERCED BLVD,,
270 O'FARRELL ST,37.786328026005,-122.409136789795
325 GOETTINGEN ST,37.727754943218,-122.406859225814
104 BRANNAN ST,37.784806916694,-122.388354902214
820 LAKE MERCED BLVD,,
245 02ND AVE,,
837 OCEAN AVE,37.722854983871,-122.450351172186
332 CLEMENT ST,37.783073908167,-122.462727762551
392 04TH AVE,,
305 JORDAN AVE,,
348 04TH AVE,,
390 04TH AVE,,
850 LAKE MERCED BLVD,,
1014 CLEMENT ST,37.78275293026,-122.469978193393
400 IRVING ST,37.764282592401,-122.462109722735
160 BRANNAN ST,37.784142991368,-122.389270241244
332 IRVING ST,37.764315530827,-122.461337403998
301 06TH AVE,,
209 06TH AVE,,
504 IRVING ST,37.764227632923,-122.463217638722
1026 MISSION ST,37.780525756035,-122.40937480797
1706 CLEMENT ST,37.782414731633,-122.477506950808
313 06TH AVE,,
166 BRANNAN ST,37.784071005484,-122.389360844177
245 06TH AVE,,
309 06TH AVE,,
536 IRVING ST,37.764214933352,-122.463518619052
2836 SAN BRUNO AVE,37.725956951547,-122.402980069335
315 06TH AVE,,
1973 19TH AVE,37.751031102735,-122.476331013149
321 06TH AVE,,
130 WOOLSEY ST,37.725202752235,-122.40295587981
1708 CLEMENT ST,37.782413778482,-122.477525854986
300 IRVING ST,37.764328247037,-122.461033486075
228 IRVING ST,37.76436211416,-122.460227144407
1842 CLEMENT ST,37.782347554177,-122.478917465397
327 06TH AVE,,
1900 CLEMENT ST,37.782318607423,-122.479592219848
742 IRVING ST,37.764122552347,-122.465717052533
390 08TH AVE,,
388 08TH AVE,,
2100 CLEMENT ST,37.782208535713,-122.48174095076
2134 CLEMENT ST,37.782193243009,-122.482059353511
195 MONTGOMERY ST,,
3000 SAN BRUNO AVE,37.723845798045,-122.402107641912
200 08TH AVE,,
77 BATTERY ST,37.792006667921,-122.399784582659
3254 SAN BRUNO AVE,37.720854521047,-122.400917901148
2332 CLEMENT ST,37.782114341175,-122.484183204063
260 08TH AVE,,
266 08TH AVE,,
2526 CLEMENT ST,37.782018208899,-122.486269666348
225 10TH AVE,37.784132059205,-122.468877309951
301 10TH AVE,37.782690580789,-122.468770007912
3476 SAN BRUNO AVE,37.718144381059,-122.400261420073
79 BATTERY ST,37.792023277463,-122.399787969068
3334 SAN BRUNO AVE,37.719949272953,-122.400697910911
319 10TH AVE,37.782369410106,-122.468746734713
2598 FULTON ST,37.774230836868,-122.459425917522
309 10TH AVE,37.782547838263,-122.468759664268
341 10TH AVE,37.78197686816,-122.468718289692
1375 09TH AVE,,
63 BATTERY ST,37.791890401131,-122.399760877795
337 10TH AVE,37.782048239423,-122.468723461514
2243 19TH AVE,37.745967752956,-122.476011344978
363 10TH AVE,37.781584326215,-122.468689844671
2181 19TH AVE,37.747153382806,-122.476103228718
65 BATTERY ST,37.791907010672,-122.399764264204
290 12TH AVE,37.782855999081,-122.470785868997
2260 BAY SHORE BLVD,37.712091900144,-122.403071185639
234 12TH AVE,37.783860338587,-122.470858297205
286 12TH AVE,37.782927737617,-122.47079104244
2343 19TH AVE,37.744105400645,-122.475870081725
1020 IRVING ST,37.763987291807,-122.46871503065
922 IRVING ST,37.764031489747,-122.46766643942
2527 19TH AVE,37.760589089066,-122.407358476688
2202 BROADWAY,37.794521171671,-122.43338737235
1300 IRVING ST,37.763859763668,-122.471744030524
75 BUSH ST,37.791195026127,-122.400145948992
1414 IRVING ST,37.763800786423,-122.473003857581
1426 IRVING ST,37.763795985294,-122.47312388602
141 LELAND AVE,37.71216259437,-122.406387425345
1610 IRVING ST,37.763703263546,-122.475154514048
1514 IRVING ST,37.763753921023,-122.47412205489
8 DESMOND ST,37.71152768361,-122.404916152305
1614 IRVING ST,37.763701675054,-122.475192320233
1612 IRVING ST,37.7637024693,-122.47517341714
1618 IRVING ST,37.763700086561,-122.475230126419
1704 09TH AVE,,
1616 IRVING ST,37.763700880808,-122.475211223326
101 10TH ST,37.775271228429,-122.415805277675
692 SAN JOSE AVE,37.74416469328,-122.42270910082
900 SHOTWELL ST,37.75397070501,-122.41538523202
898 SHOTWELL ST,37.754084876179,-122.415396007093
1145 WINCONSIN STREET,37.753037896854,-122.398460177573
131 MONTGOMERY ST,,
24 AVALON AVE,37.727495718797,-122.432293366158
1145 WISCONSIN,37.753037896854,-122.398460177573
2064 POWELL ST,37.803633903922,-122.411439337663
524 AVALON AVE,37.725741318568,-122.428291306325
401 SHRADER ST,37.771165482768,-122.452300993637
2118 POWELL ST,37.804180793692,-122.41154911459
1000 SLOAT BLVD,37.73454783141,-122.482425789173
2240 POWELL ST,37.805106571059,-122.411734894367
517 PERU AVE,37.726673812802,-122.425520474778
625 SHRADER ST,37.769111867875,-122.451885387274
1081 KANSAS ST,37.756025621267,-122.402631591938
745 YORK ST,37.759957795103,-122.408891266917
753 SHRADER ST,37.767947838576,-122.451645769509
2238 POWELL ST,37.805099514744,-122.411733510777
959 KEY AVE,37.717821878417,-122.393816616052
2237 MASON ST,37.8045117157,-122.413460417071
833 SHRADER ST,37.767185479919,-122.451490566063
2211 MASON ST,37.804467556423,-122.413449733381
2301 MASON ST,37.80473257531,-122.41351041505
951 KEY AVE,37.717480317859,-122.393614070643
953 KEY AVE,37.717580750228,-122.393660770938
37 LILY ST,37.774624040784,-122.421468729899
835 COLE ST,37.766383215088,-122.450147921116
786 COLE ST,37.76694187662,-122.450112952353
823 COLE ST,37.766482864199,-122.450167754179
25 LILY ST,37.774647178383,-122.42128513799
947 KEY AVE,37.717298787417,-122.393513082259
665 CHESTNUT ST,37.803563116348,-122.414269082123
2215 MASON ST,37.804474350158,-122.413451377026
919 COLE ST,37.765587313846,-122.4499889115
663 CHESTNUT ST,37.803567184118,-122.414238214912
938 LE CONTE AVE,37.718023534634,-122.395925066164
615 CHESTNUT ST,37.803663849696,-122.413497610664
629 CHESTNUT ST,37.803636336205,-122.413713472339
718 COLE ST,37.768023408283,-122.45033201832
1825 23RD ST,37.754781384334,-122.397302109602
645 CHESTNUT ST,37.803603794046,-122.413960410021
741 15TH ST,37.767002084659,-122.408059558765
929 COLE ST,37.765503350465,-122.449971957366
523 CHESTNUT ST,37.803861448528,-122.411949077316
710 COLE ST,37.768255942126,-122.450379428102
410 FRANCISCO ST,37.804927138284,-122.412005952324
428 FRANCISCO ST,37.804890884016,-122.412284657156
100 SOUTHERN HEIGHTS AVE,37.758208804947,-122.401003921737
460 FRANCISCO ST,37.804826431983,-122.412780132412
100 PERSIA AVE,37.722687299221,-122.435184230699
3598 KEITH ST,37.71909211985,-122.398762631588
401 HOWARD ST,37.789150025888,-122.395149844064
2606 MARKET ST,37.761933697097,-122.437442588838
570 FRANCISCO ST,37.804596670213,-122.414569503063
205 FRANCE AVE,37.719271694073,-122.4366294727
603 CLAYTON ST,37.76971765523,-122.448634541805
610 FRANCISCO ST,37.804515104075,-122.415222446895
525 CLAYTON ST,37.770462061471,-122.448786170993
2620 MARKET ST,37.76191253564,-122.437574012677
3580 KEITH ST,37.719156370074,-122.398757092768
1565 PAGE ST,37.770952194813,-122.446539485504
710 12TH AVE,37.774841705747,-122.470209833672
190 BELVEDERE ST,37.767082944026,-122.449042231415
1076 LE CONTE AVE,37.719154834097,-122.397977121176
635 CLAYTON ST,37.769448972459,-122.448580288589
106 BELVEDERE ST,37.768575146328,-122.449350088488
133 ORD ST,,
2125 20TH ST,37.759602619261,-122.402348008099
152 BELVEDERE ST,37.767757987924,-122.449181500091
1411 05TH AVE,,
116 BELVEDERE ST,37.768397503197,-122.449313438836
1451 05TH AVE,,
94 BELVEDERE ST,37.768828954,-122.449402052512
101 BELVEDERE ST,37.768663287604,-122.449515150644
726 12TH AVE,37.774556220689,-122.470189146384
34 MIDWAY ST,37.805543020221,-122.409292532948
250 ITALY AVE,37.717480173415,-122.437569736088
5 DOWNEY ST,37.768835050928,-122.447615502949
880 FRANKLIN ST,37.78248843064,-122.422350562742
568 12TH AVE,37.777532821965,-122.47040483812
1188 FRANKLIN ST,37.785075664162,-122.422872116466
446 CHURCH ST,37.764060869935,-122.42869497213
10 CORBETT AVE,37.762161694179,-122.439676059634
8 BELVEDERE ST,37.769566082387,-122.449550895646
1499 05TH AVE,,
92 BELVEDERE ST,37.768846096521,-122.44940551398
23 MIDWAY ST,37.805436211686,-122.409417660366
36 MIDWAY ST,37.805559975783,-122.409295989905
184 CORBETT AVE,37.761788162536,-122.442481225246
415 HOWARD ST,37.789062538269,-122.395261760057
990 POTRERO AVE,37.756340525597,-122.406727059319
85 DOWNEY ST,37.767407184194,-122.447327045213
466 12TH AVE,37.779425768681,-122.470543964081
457 10TH AVE,37.779702492913,-122.468556160211
409 10TH AVE,37.780558942066,-122.468616152922
1625 20TH ST,37.759890610634,-122.397518382263
425 10TH AVE,37.780273459015,-122.468596155352
463 10TH AVE,37.779595436769,-122.468548661122
479 10TH AVE,37.779309953718,-122.468528663551
1302 FRANKLIN ST,37.786937296123,-122.423247515938
519 10TH AVE,37.778517410238,-122.468472231417
188 CORBETT AVE,37.761805351099,-122.442569746305
799 LONDON ST,37.716981193094,-122.439541566434
471 10TH AVE,37.779452695243,-122.468538662337
1458 18TH AVE,37.760633974376,-122.475775323761
477 10TH AVE,37.779345639099,-122.468531163248
1036 CHESTNUT ST,37.802896888588,-122.420445541057
205 DOWNEY ST,37.765315839383,-122.446906549889
597 CONNECTICUT ST,37.758730803997,-122.397058362013
717 10TH AVE,37.774825641707,-122.468204828654
525 10TH AVE,37.778410353343,-122.468464473684
555 LONDON ST,37.72032678546,-122.436963971553
553 10TH AVE,37.777910754497,-122.46842827093
663 10TH AVE,37.775869326398,-122.468280339781
33 GOULD ST,37.72227427691,-122.397821694987
1406 18TH AVE,37.761533197811,-122.47583466327
78 CARR ST,37.721331069558,-122.397191924881
310 CORBETT AVE,37.760323642289,-122.44463927379
1158 POTRERO AVE,37.753622309167,-122.406465766239
378 CORBETT AVE,37.759246710242,-122.446077896677
557 10TH AVE,37.777839383234,-122.468423099108
390 CORBETT AVE,37.758948204286,-122.446159077373
535 LONDON ST,37.720624457865,-122.43673942673
792 ASHBURY ST,37.767389324447,-122.446329986934
2709 LARKIN ST,37.802813700172,-122.421515968809
1394 18TH AVE,37.761919939305,-122.475865194363
497 CONNECTICUT ST,37.760048233777,-122.397186209416
696 08TH AVE,,
66 CARR ST,37.721528852839,-122.397116704093
614 08TH AVE,,
1300 POTRERO AVE,37.751324794773,-122.406274440428
670 08TH AVE,,
562 08TH AVE,,
1378 18TH AVE,37.762198074829,-122.475884471049
570 08TH AVE,,
780 08TH AVE,,
485 CONNECTICUT ST,37.760190731428,-122.397199756711
610 08TH AVE,,
630 08TH AVE,,
1308 18TH AVE,37.76341491775,-122.47596880655
220 PARIS ST,37.725168661424,-122.43237857298
510 08TH AVE,,
558 08TH AVE,,
345 CONNECTICUT ST,37.761943723428,-122.397366412937
444 08TH AVE,,
2912 26TH ST,37.749699627465,-122.408160798615
501 08TH AVE,,
185 CONNECTICUT ST,37.764024880378,-122.397560553459
110 BARNEVELD AVE,37.744942843598,-122.403004905165
75 DEMING ST,37.760386648461,-122.445896041766
848 NORTH POINT ST,37.805665097885,-122.421183446045
2920 26TH ST,37.749692010677,-122.408293457829
29 FREMONT ST,37.791355004335,-122.397711089388
1407 17TH AVE,37.761580273644,-122.474912853962
619 06TH AVE,,
1295 17TH AVE,37.763777704634,-122.475065185405
137 CONNECTICUT ST,37.764594882822,-122.397616750813
1243 17TH AVE,37.764695975388,-122.475130136152
1277 17TH AVE,37.764095567587,-122.475087668356
577 06TH AVE,,
1484 16TH AVE,37.760274556423,-122.473600686802
651 06TH AVE,,
1377 17TH AVE,37.76227157262,-122.474960616293
1211 WEBSTER ST,37.781767284971,-122.430795170725
665 06TH AVE,,
1209 WEBSTER ST,37.781750329389,-122.430791713764
3434 FILLMORE ST,37.801181830269,-122.436239478328
717 06TH AVE,,
1285 CLAYTON ST,37.761144524255,-122.446504370125
1478 16TH AVE,37.760378303293,-122.473608059664
767 06TH AVE,,
3436 FILLMORE ST,37.801199480327,-122.436243202181
1374 16TH AVE,37.762359797658,-122.473747279432
662 04TH AVE,,
789 06TH AVE,,
1407 15TH AVE,37.761669579277,-122.472716265936
250 ARKANSAS ST,37.763083607421,-122.398590987584
1382 16TH AVE,37.76221999534,-122.473737637909
3090 26TH ST,37.749501980703,-122.411393381874
1315 CLAYTON ST,37.760138507091,-122.446454807019
1386 16TH AVE,37.76215009418,-122.473732817148
1252 16TH AVE,37.764579672555,-122.473899787144
622 04TH AVE,,
3448 FILLMORE ST,37.801305380671,-122.436265545303
778 04TH AVE,,
780 04TH AVE,,
1455 15TH AVE,37.760829255063,-122.472657216228
554 BEALE ST,37.785872932444,-122.389295545627
1240 16TH AVE,37.764791579711,-122.473914258826
300 ARKANSAS ST,37.762403626603,-122.398528128893
1770 SAN JOSE AVE,37.729338262175,-122.439504842515
921 WEBSTER ST,37.779057675139,-122.430235372329
3450 FILLMORE ST,37.801323030729,-122.436269269157
646 04TH AVE,,
742 04TH AVE,,
1212 16TH AVE,37.76528602974,-122.473948026086
602 04TH AVE,,
610 04TH AVE,,
951 GILMAN AVE,37.71783473185,-122.387548896226
430 04TH AVE,,
1482 14TH AVE,37.760415574711,-122.471361306187
3504 FILLMORE ST,37.80179958228,-122.436369813207
757 WEBSTER ST,37.777487841541,-122.42992679017
3502 FILLMORE ST,37.801781932223,-122.436366089353
